Subject Pair ID,Pair ID,Participant ID,Condition,Condition Order,Trial,Difficulty,Image Set,Image Number,Image ID,Time,Score,Gender Pair,Ethnicity,Age,Gender,English,Spatial Score,Gaze Accuracy,Pronouns
SP9S2,SP9,S2,Collocated,2,7,Hard,2,2,7,0:01:59.470000,190,FF,5,2,F,YES,
SP9S1,SP9,S1,Collocated,2,8,Hard,2,3,8,0:01:55.174000,160,FF,2,2,F,YES,
SP9S2,SP9,S2,Collocated,2,8,Hard,2,3,8,0:01:55.174000,160,FF,5,2,F,YES,
SP9S1,SP9,S1,No Gaze,3,9,Easy,3,0,9,0:02:11.851000,190,FF,2,2,F,YES,
SP9S2,SP9,S2,No Gaze,3,9,Easy,3,0,9,0:02:11.851000,190,FF,5,2,F,YES,
SP9S1,SP9,S1,No Gaze,3,10,Easy,3,1,10,0:01:58.704000,160,FF,2,2,F,YES,
SP9S2,SP9,S2,No Gaze,3,10,Easy,3,1,10,0:01:58.704000,160,FF,5,2,F,YES,
SP9S1,SP9,S1,No Gaze,3,11,Hard,3,2,11,0:04:40.487000,-60,FF,2,2,F,YES,
SP9S2,SP9,S2,No Gaze,3,11,Hard,3,2,11,0:04:40.487000,-60,FF,5,2,F,YES,
SP9S1,SP9,S1,No Gaze,3,12,Hard,3,3,12,0:03:02.215000,-40,FF,2,2,F,YES,
SP9S2,SP9,S2,No Gaze,3,12,Hard,3,3,12,0:03:02.215000,-40,FF,5,2,F,YES,
SP10S1,SP10,S1,Gaze,1,1,Easy,3,0,9,0:03:55.476000,-60,FF,3,2,F,YES,
SP10S2,SP10,S2,Gaze,1,1,Easy,3,0,9,0:03:55.476000,-60,FF,3,2,F,YES,
SP10S1,SP10,S1,Gaze,1,2,Easy,3,1,10,0:04:23.654000,-30,FF,3,2,F,YES,
SP10S2,SP10,S2,Gaze,1,2,Easy,3,1,10,0:04:23.654000,-30,FF,3,2,F,YES,
SP10S1,SP10,S1,Gaze,1,3,Hard,3,2,11,None,None,FF,3,2,F,YES,
SP10S2,SP10,S2,Gaze,1,3,Hard,3,2,11,None,None,FF,3,2,F,YES,
SP10S1,SP10,S1,Gaze,1,4,Hard,3,3,12,0:08:23.436000,-80,FF,3,2,F,YES,
SP10S2,SP10,S2,Gaze,1,4,Hard,3,3,12,0:08:23.436000,-80,FF,3,2,F,YES,
SP10S1,SP10,S1,Collocated,2,5,Easy,1,0,1,0:02:27.110000,180,FF,3,2,F,YES,
SP10S2,SP10,S2,Collocated,2,5,Easy,1,0,1,0:02:27.110000,180,FF,3,2,F,YES,
SP10S1,SP10,S1,Collocated,2,6,Easy,1,1,2,0:01:40.155000,260,FF,3,2,F,YES,
SP10S2,SP10,S2,Collocated,2,6,Easy,1,1,2,0:01:40.155000,260,FF,3,2,F,YES,
SP10S1,SP10,S1,Collocated,2,7,Hard,1,2,3,0:06:42.285000,-40,FF,3,2,F,YES,
SP10S2,SP10,S2,Collocated,2,7,Hard,1,2,3,0:06:42.285000,-40,FF,3,2,F,YES,
SP10S1,SP10,S1,Collocated,2,8,Hard,1,3,4,0:05:25.700000,-20,FF,3,2,F,YES,
SP10S2,SP10,S2,Collocated,2,8,Hard,1,3,4,0:05:25.700000,-20,FF,3,2,F,YES,
SP10S1,SP10,S1,No Gaze,3,9,Easy,2,0,5,None,None,FF,3,2,F,YES,
SP10S2,SP10,S2,No Gaze,3,9,Easy,2,0,5,None,None,FF,3,2,F,YES,
SP10S1,SP10,S1,No Gaze,3,10,Easy,2,1,6,None,None,FF,3,2,F,YES,
SP10S2,SP10,S2,No Gaze,3,10,Easy,2,1,6,None,None,FF,3,2,F,YES,
SP10S1,SP10,S1,No Gaze,3,11,Hard,2,2,7,None,None,FF,3,2,F,YES,
SP10S2,SP10,S2,No Gaze,3,11,Hard,2,2,7,None,None,FF,3,2,F,YES,
SP10S1,SP10,S1,No Gaze,3,12,Hard,2,3,8,None,None,FF,3,2,F,YES,
SP10S2,SP10,S2,No Gaze,3,12,Hard,2,3,8,None,None,FF,3,2,F,YES,
SP11S1,SP11,S1,Gaze,1,1,Easy,3,0,9,0:10:37.661000,-1200,FF,2,3,F,NO,
SP11S2,SP11,S2,Gaze,1,1,Easy,3,0,9,0:10:37.661000,-1200,FF,1,3,F,YES,
SP11S1,SP11,S1,Gaze,1,2,Easy,3,1,10,0:07:22.963000,-450,FF,2,3,F,NO,
SP11S2,SP11,S2,Gaze,1,2,Easy,3,1,10,0:07:22.963000,-450,FF,1,3,F,YES,
SP11S1,SP11,S1,Gaze,1,3,Hard,3,2,11,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,Gaze,1,3,Hard,3,2,11,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,Gaze,1,4,Hard,3,3,12,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,Gaze,1,4,Hard,3,3,12,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,No Gaze,2,5,Easy,1,0,1,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,No Gaze,2,5,Easy,1,0,1,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,No Gaze,2,6,Easy,1,1,2,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,No Gaze,2,6,Easy,1,1,2,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,No Gaze,2,7,Hard,1,2,3,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,No Gaze,2,7,Hard,1,2,3,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,No Gaze,2,8,Hard,1,3,4,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,No Gaze,2,8,Hard,1,3,4,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,Collocated,3,9,Easy,2,0,5,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,Collocated,3,9,Easy,2,0,5,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,Collocated,3,10,Easy,2,1,6,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,Collocated,3,10,Easy,2,1,6,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,Collocated,3,11,Hard,2,2,7,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,Collocated,3,11,Hard,2,2,7,None,None,FF,1,3,F,YES,
SP11S1,SP11,S1,Collocated,3,12,Hard,2,3,8,None,None,FF,2,3,F,NO,
SP11S2,SP11,S2,Collocated,3,12,Hard,2,3,8,None,None,FF,1,3,F,YES,
SP12S1,SP12,S1,Collocated ,1,1,Easy,1,0,1,0:01:49.292000,60,MF,3,3,M,YES,
SP12S2,SP12,S2,Collocated ,1,1,Easy,1,0,1,0:01:49.292000,60,MF,5,2,F,YES,
SP12S1,SP12,S1,Collocated ,1,2,Easy,1,1,2,0:01:28.952000,120,MF,3,3,M,YES,
SP12S2,SP12,S2,Collocated ,1,2,Easy,1,1,2,0:01:28.952000,120,MF,5,2,F,YES,
SP12S1,SP12,S1,Collocated ,1,3,Hard,1,2,3,0:04:06.621000,-180,MF,3,3,M,YES,
SP12S2,SP12,S2,Collocated ,1,3,Hard,1,2,3,0:04:06.621000,-180,MF,5,2,F,YES,
SP12S1,SP12,S1,Collocated ,1,4,Hard,1,3,4,0:06:13.292000,-520,MF,3,3,M,YES,
SP12S2,SP12,S2,Collocated ,1,4,Hard,1,3,4,0:06:13.292000,-520,MF,5,2,F,YES,
SP12S1,SP12,S1,Gaze,2,5,Easy,2,0,5,0:03:08.527000,40,MF,3,3,M,YES,
SP12S2,SP12,S2,Gaze,2,5,Easy,2,0,5,0:03:08.527000,40,MF,5,2,F,YES,
SP12S1,SP12,S1,Gaze,2,6,Easy,2,1,6,0:02:15.514000,80,MF,3,3,M,YES,
SP12S2,SP12,S2,Gaze,2,6,Easy,2,1,6,0:02:15.514000,80,MF,5,2,F,YES,
SP12S1,SP12,S1,Gaze,2,7,Hard,2,2,7,0:05:24.903000,-130,MF,3,3,M,YES,
SP12S2,SP12,S2,Gaze,2,7,Hard,2,2,7,0:05:24.903000,-130,MF,5,2,F,YES,
SP12S1,SP12,S1,Gaze,2,8,Hard,2,3,8,0:02:26.211000,50,MF,3,3,M,YES,
SP12S2,SP12,S2,Gaze,2,8,Hard,2,3,8,0:02:26.211000,50,MF,5,2,F,YES,
SP12S1,SP12,S1,No Gaze,3,9,Easy,3,0,9,0:01:54.723000,190,MF,3,3,M,YES,
SP12S2,SP12,S2,No Gaze,3,9,Easy,3,0,9,0:01:54.723000,190,MF,5,2,F,YES,
SP12S1,SP12,S1,No Gaze,3,10,Easy,3,1,10,0:03:27.305000,-30,MF,3,3,M,YES,
SP12S2,SP12,S2,No Gaze,3,10,Easy,3,1,10,0:03:27.305000,-30,MF,5,2,F,YES,
SP12S1,SP12,S1,No Gaze,3,11,Hard,3,2,11,0:03:59.457000,20,MF,3,3,M,YES,
SP12S2,SP12,S2,No Gaze,3,11,Hard,3,2,11,0:03:59.457000,20,MF,5,2,F,YES,
SP12S1,SP12,S1,No Gaze,3,12,Hard,3,3,12,0:02:37.614000,-80,MF,3,3,M,YES,
SP12S2,SP12,S2,No Gaze,3,12,Hard,3,3,12,0:02:37.614000,-80,MF,5,2,F,YES,
SP13S1,SP13,S1,Gaze,1,1,Easy,1,0,1,0:03:31.916000,110,,,,,,
SP13S2,SP13,S2,Gaze,1,1,Easy,1,0,1,0:03:31.916000,110,,,,,,
SP13S1,SP13,S1,Gaze,1,2,Easy,1,1,2,0:02:47.705000,120,,,,,,
SP13S2,SP13,S2,Gaze,1,2,Easy,1,1,2,0:02:47.705000,120,,,,,,
SP13S1,SP13,S1,Gaze,1,3,Hard,1,2,3,0:06:17.740000,-440,,,,,,
SP13S2,SP13,S2,Gaze,1,3,Hard,1,2,3,0:06:17.740000,-440,,,,,,
SP13S1,SP13,S1,Gaze,1,4,Hard,1,3,4,0:02:38.531000,160,,,,,,
SP13S2,SP13,S2,Gaze,1,4,Hard,1,3,4,0:02:38.531000,160,,,,,,
SP13S1,SP13,S1,No Gaze,2,5,Easy,2,0,5,0:02:05.651000,200,,,,,,
SP13S2,SP13,S2,No Gaze,2,5,Easy,2,0,5,0:02:05.651000,200,,,,,,
SP13S1,SP13,S1,No Gaze,2,6,Easy,2,1,6,0:02:06.490000,10,,,,,,
SP13S2,SP13,S2,No Gaze,2,6,Easy,2,1,6,0:02:06.490000,10,,,,,,
SP13S1,SP13,S1,No Gaze,2,7,Hard,2,2,7,0:04:21.166000,-30,,,,,,
SP13S2,SP13,S2,No Gaze,2,7,Hard,2,2,7,0:04:21.166000,-30,,,,,,
SP13S1,SP13,S1,No Gaze,2,8,Hard,2,3,8,0:02:34.877000,150,,,,,,
SP13S2,SP13,S2,No Gaze,2,8,Hard,2,3,8,0:02:34.877000,150,,,,,,
SP13S1,SP13,S1,Collocated,3,9,Easy,3,0,9,0:01:56.851000,200,,,,,,
SP13S2,SP13,S2,Collocated,3,9,Easy,3,0,9,0:01:56.851000,200,,,,,,
SP13S1,SP13,S1,Collocated,3,10,Easy,3,1,10,0:02:05.831000,160,,,,,,
SP13S2,SP13,S2,Collocated,3,10,Easy,3,1,10,0:02:05.831000,160,,,,,,
SP13S1,SP13,S1,Collocated,3,11,Hard,3,2,11,0:02:37.015000,180,,,,,,
SP13S2,SP13,S2,Collocated,3,11,Hard,3,2,11,0:02:37.015000,180,,,,,,
SP13S1,SP13,S1,Collocated,3,12,Hard,3,3,12,0:02:21.131000,180,,,,,,
SP13S2,SP13,S2,Collocated,3,12,Hard,3,3,12,0:02:21.131000,180,,,,,,
SP14S1,SP14,S1,No Gaze,1,1,Easy,2,0,5,0:04:13.084000,-200,,,,,,
SP14S2,SP14,S2,No Gaze,1,1,Easy,2,0,5,0:04:13.084000,-200,,,,,,
SP14S1,SP14,S1,No Gaze,1,2,Easy,2,1,6,0:02:29.013000,-50,,,,,,
SP14S2,SP14,S2,No Gaze,1,2,Easy,2,1,6,0:02:29.013000,-50,,,,,,
SP14S1,SP14,S1,No Gaze,1,3,Hard,2,2,7,0:04:39.767000,-470,,,,,,
SP14S2,SP14,S2,No Gaze,1,3,Hard,2,2,7,0:04:39.767000,-470,,,,,,
SP14S1,SP14,S1,No Gaze,1,4,Hard,2,3,8,0:02:24.492000,-30,,,,,,
SP14S2,SP14,S2,No Gaze,1,4,Hard,2,3,8,0:02:24.492000,-30,,,,,,
SP14S1,SP14,S1,Gaze,2,5,Easy,3,0,9,0:02:15.054000,100,,,,,,
SP14S2,SP14,S2,Gaze,2,5,Easy,3,0,9,0:02:15.054000,100,,,,,,
SP14S1,SP14,S1,Gaze,2,6,Easy,3,1,10,0:03:03.723000,-120,,,,,,
SP14S2,SP14,S2,Gaze,2,6,Easy,3,1,10,0:03:03.723000,-120,,,,,,
SP14S1,SP14,S1,Gaze,2,7,Hard,3,2,11,0:04:39.401000,-470,,,,,,
SP14S2,SP14,S2,Gaze,2,7,Hard,3,2,11,0:04:39.401000,-470,,,,,,
SP14S1,SP14,S1,Gaze,2,8,Hard,3,3,12,0:03:15.766000,-110,,,,,,
SP14S2,SP14,S2,Gaze,2,8,Hard,3,3,12,0:03:15.766000,-110,,,,,,
SP14S1,SP14,S1,Collocated,3,9,Easy,1,0,1,0:02:34.695000,20,,,,,,
SP14S2,SP14,S2,Collocated,3,9,Easy,1,0,1,0:02:34.695000,20,,,,,,
SP14S1,SP14,S1,Collocated,3,10,Easy,1,1,2,0:01:24.165000,160,,,,,,
SP14S2,SP14,S2,Collocated,3,10,Easy,1,1,2,0:01:24.165000,160,,,,,,
SP14S1,SP14,S1,Collocated,3,11,Hard,1,2,3,0:02:31.351000,40,,,,,,
SP14S2,SP14,S2,Collocated,3,11,Hard,1,2,3,0:02:31.351000,40,,,,,,
SP14S1,SP14,S1,Collocated,3,12,Hard,1,3,4,0:04:56.004000,-480,,,,,,
SP14S2,SP14,S2,Collocated,3,12,Hard,1,3,4,0:04:56.004000,-480,,,,,,
SP15S1,SP15,S1,No Gaze,1,1,Easy,2,0,5,None,None,,,,,,
SP15S2,SP15,S2,No Gaze,1,1,Easy,2,0,5,None,None,,,,,,
SP15S1,SP15,S1,No Gaze,1,2,Easy,2,1,6,None,None,,,,,,
SP15S2,SP15,S2,No Gaze,1,2,Easy,2,1,6,None,None,,,,,,
SP15S1,SP15,S1,No Gaze,1,3,Hard,2,2,7,None,None,,,,,,
SP15S2,SP15,S2,No Gaze,1,3,Hard,2,2,7,None,None,,,,,,
SP15S1,SP15,S1,No Gaze,1,4,Hard,2,3,8,None,None,,,,,,
SP15S2,SP15,S2,No Gaze,1,4,Hard,2,3,8,None,None,,,,,,
SP15S1,SP15,S1,Collocated,2,5,Easy,3,0,9,None,None,,,,,,
SP15S2,SP15,S2,Collocated,2,5,Easy,3,0,9,None,None,,,,,,
SP15S1,SP15,S1,Collocated,2,6,Easy,3,1,10,None,None,,,,,,
SP15S2,SP15,S2,Collocated,2,6,Easy,3,1,10,None,None,,,,,,
SP15S1,SP15,S1,Collocated,2,7,Hard,3,2,11,None,None,,,,,,
SP15S2,SP15,S2,Collocated,2,7,Hard,3,2,11,None,None,,,,,,
SP15S1,SP15,S1,Collocated,2,8,Hard,3,3,12,None,None,,,,,,
SP15S2,SP15,S2,Collocated,2,8,Hard,3,3,12,None,None,,,,,,
SP15S1,SP15,S1,Gaze,3,9,Easy,1,0,1,None,None,,,,,,
SP15S2,SP15,S2,Gaze,3,9,Easy,1,0,1,None,None,,,,,,
SP15S1,SP15,S1,Gaze,3,10,Easy,1,1,2,None,None,,,,,,
SP15S2,SP15,S2,Gaze,3,10,Easy,1,1,2,None,None,,,,,,
SP15S1,SP15,S1,Gaze,3,11,Hard,1,2,3,None,None,,,,,,
SP15S2,SP15,S2,Gaze,3,11,Hard,1,2,3,None,None,,,,,,
SP15S1,SP15,S1,Gaze,3,12,Hard,1,3,4,None,None,,,,,,
SP15S2,SP15,S2,Gaze,3,12,Hard,1,3,4,None,None,,,,,,
SP16S1,SP16,S1,Gaze,1,1,Easy,2,0,5,None,None,,,,,,
SP16S2,SP16,S2,Gaze,1,1,Easy,2,0,5,None,None,,,,,,
SP16S1,SP16,S1,Gaze,1,2,Easy,2,1,6,None,None,,,,,,
SP16S2,SP16,S2,Gaze,1,2,Easy,2,1,6,None,None,,,,,,
SP16S1,SP16,S1,Gaze,1,3,Hard,2,2,7,None,None,,,,,,
SP16S2,SP16,S2,Gaze,1,3,Hard,2,2,7,None,None,,,,,,
SP16S1,SP16,S1,Gaze,1,4,Hard,2,3,8,None,None,,,,,,
SP16S2,SP16,S2,Gaze,1,4,Hard,2,3,8,None,None,,,,,,
SP16S1,SP16,S1,Collocated,2,5,Easy,3,0,9,None,None,,,,,,
SP16S2,SP16,S2,Collocated,2,5,Easy,3,0,9,None,None,,,,,,
SP16S1,SP16,S1,Collocated,2,6,Easy,3,1,10,None,None,,,,,,
SP16S2,SP16,S2,Collocated,2,6,Easy,3,1,10,None,None,,,,,,
SP16S1,SP16,S1,Collocated,2,7,Hard,3,2,11,None,None,,,,,,
SP16S2,SP16,S2,Collocated,2,7,Hard,3,2,11,None,None,,,,,,
SP16S1,SP16,S1,Collocated,2,8,Hard,3,3,12,None,None,,,,,,
SP16S2,SP16,S2,Collocated,2,8,Hard,3,3,12,None,None,,,,,,
SP16S1,SP16,S1,No Gaze,3,9,Easy,1,0,1,None,None,,,,,,
SP16S2,SP16,S2,No Gaze,3,9,Easy,1,0,1,None,None,,,,,,
SP16S1,SP16,S1,No Gaze,3,10,Easy,1,1,2,None,None,,,,,,
SP16S2,SP16,S2,No Gaze,3,10,Easy,1,1,2,None,None,,,,,,
SP16S1,SP16,S1,No Gaze,3,11,Hard,1,2,3,None,None,,,,,,
SP16S2,SP16,S2,No Gaze,3,11,Hard,1,2,3,None,None,,,,,,
SP16S1,SP16,S1,No Gaze,3,12,Hard,1,3,4,None,None,,,,,,
SP16S2,SP16,S2,No Gaze,3,12,Hard,1,3,4,None,None,,,,,,
SP17S1,SP17,S1,No Gaze,1,1,Easy,3,0,9,None,None,,,,,,
SP17S2,SP17,S2,No Gaze,1,1,Easy,3,0,9,None,None,,,,,,
SP17S1,SP17,S1,No Gaze,1,2,Easy,3,1,10,None,None,,,,,,
SP17S2,SP17,S2,No Gaze,1,2,Easy,3,1,10,None,None,,,,,,
SP17S1,SP17,S1,No Gaze,1,3,Hard,3,2,11,None,None,,,,,,
SP17S2,SP17,S2,No Gaze,1,3,Hard,3,2,11,None,None,,,,,,
SP17S1,SP17,S1,No Gaze,1,4,Hard,3,3,12,None,None,,,,,,
SP17S2,SP17,S2,No Gaze,1,4,Hard,3,3,12,None,None,,,,,,
SP17S1,SP17,S1,Collocated,2,5,Easy,1,0,1,None,None,,,,,,
SP17S2,SP17,S2,Collocated,2,5,Easy,1,0,1,None,None,,,,,,
SP17S1,SP17,S1,Collocated,2,6,Easy,1,1,2,None,None,,,,,,
SP17S2,SP17,S2,Collocated,2,6,Easy,1,1,2,None,None,,,,,,
SP17S1,SP17,S1,Collocated,2,7,Hard,1,2,3,None,None,,,,,,
SP17S2,SP17,S2,Collocated,2,7,Hard,1,2,3,None,None,,,,,,
SP17S1,SP17,S1,Collocated,2,8,Hard,1,3,4,None,None,,,,,,
SP17S2,SP17,S2,Collocated,2,8,Hard,1,3,4,None,None,,,,,,
SP17S1,SP17,S1,Gaze,3,9,Easy,2,0,5,None,None,,,,,,
SP17S2,SP17,S2,Gaze,3,9,Easy,2,0,5,None,None,,,,,,
SP17S1,SP17,S1,Gaze,3,10,Easy,2,1,6,None,None,,,,,,
SP17S2,SP17,S2,Gaze,3,10,Easy,2,1,6,None,None,,,,,,
SP17S1,SP17,S1,Gaze,3,11,Hard,2,2,7,None,None,,,,,,
SP17S2,SP17,S2,Gaze,3,11,Hard,2,2,7,None,None,,,,,,
SP17S1,SP17,S1,Gaze,3,12,Hard,2,3,8,None,None,,,,,,
SP17S2,SP17,S2,Gaze,3,12,Hard,2,3,8,None,None,,,,,,
SP18S1,SP18,S1,Collocated ,1,1,Easy,3,0,9,None,None,,,,,,
SP18S2,SP18,S2,Collocated ,1,1,Easy,3,0,9,None,None,,,,,,
SP18S1,SP18,S1,Collocated ,1,2,Easy,3,1,10,None,None,,,,,,
SP18S2,SP18,S2,Collocated ,1,2,Easy,3,1,10,None,None,,,,,,
SP18S1,SP18,S1,Collocated ,1,3,Hard,3,2,11,None,None,,,,,,
SP18S2,SP18,S2,Collocated ,1,3,Hard,3,2,11,None,None,,,,,,
SP18S1,SP18,S1,Collocated ,1,4,Hard,3,3,12,None,None,,,,,,
SP18S2,SP18,S2,Collocated ,1,4,Hard,3,3,12,None,None,,,,,,
SP18S1,SP18,S1,No Gaze,2,5,Easy,1,0,1,None,None,,,,,,
SP18S2,SP18,S2,No Gaze,2,5,Easy,1,0,1,None,None,,,,,,
SP18S1,SP18,S1,No Gaze,2,6,Easy,1,1,2,None,None,,,,,,
SP18S2,SP18,S2,No Gaze,2,6,Easy,1,1,2,None,None,,,,,,
SP18S1,SP18,S1,No Gaze,2,7,Hard,1,2,3,None,None,,,,,,
SP18S2,SP18,S2,No Gaze,2,7,Hard,1,2,3,None,None,,,,,,
SP18S1,SP18,S1,No Gaze,2,8,Hard,1,3,4,None,None,,,,,,
SP18S2,SP18,S2,No Gaze,2,8,Hard,1,3,4,None,None,,,,,,
SP18S1,SP18,S1,Gaze,3,9,Easy,2,0,5,None,None,,,,,,
SP18S2,SP18,S2,Gaze,3,9,Easy,2,0,5,None,None,,,,,,
SP18S1,SP18,S1,Gaze,3,10,Easy,2,1,6,None,None,,,,,,
SP18S2,SP18,S2,Gaze,3,10,Easy,2,1,6,None,None,,,,,,
SP18S1,SP18,S1,Gaze,3,11,Hard,2,2,7,None,None,,,,,,
SP18S2,SP18,S2,Gaze,3,11,Hard,2,2,7,None,None,,,,,,
SP18S1,SP18,S1,Gaze,3,12,Hard,2,3,8,None,None,,,,,,
SP18S2,SP18,S2,Gaze,3,12,Hard,2,3,8,None,None,,,,,,
